"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.121364458E0,2.649067895E-1,1.453824218E0,9.325917202E-1,1.747428906E0
3.131334458E0,2.004080540E-1,1.789250329E0,4.382884280E-1,1.853018314E0
3.141303458E0,1.973607776E-1,2.111109145E0,-1.235430421E-1,2.123910540E0
3.151273458E0,2.945011559E-1,2.396081386E0,-4.412560362E-1,2.454107542E0
3.161242458E0,5.116424793E-1,2.588433146E0,-4.314180958E-1,2.673553020E0
3.171212458E0,6.372821867E-1,2.594604882E0,-2.045823812E-1,2.679544183E0
3.181182458E0,6.816015963E-1,2.400458027E0,1.185254002E-1,2.498164875E0
3.191151458E0,6.686465053E-1,2.106493937E0,3.310557555E-1,2.234726554E0
3.201121458E0,5.564306894E-1,1.933787652E0,2.512649430E-1,2.027876689E0
3.211090458E0,2.938538691E-1,1.953264728E0,-3.948142335E-2,1.975639637E0
3.221060458E0,1.792887881E-2,2.057627587E0,-3.852812254E-1,2.093464677E0
3.231030458E0,-2.921559839E-1,2.129206862E0,-6.561662082E-1,2.247093917E0
3.240999458E0,-7.469891086E-1,2.165595254E0,-9.421565956E-1,2.476984979E0
3.250969458E0,-1.313777702E0,2.072795849E0,-1.221081500E0,2.741082726E0
3.260938458E0,-1.886121735E0,1.827936677E0,-1.478096595E0,3.013897350E0
3.270908458E0,-2.352915924E0,1.395932690E0,-1.656520872E0,3.198265596E0
3.280877458E0,-2.558108316E0,7.151349396E-1,-1.944376814E0,3.291798495E0
3.290847458E0,-2.539331152E0,-7.858599365E-2,-2.297956921E0,3.425636360E0
3.300817458E0,-2.200513072E0,-1.003576334E0,-2.674078483E0,3.605567774E0
3.310786458E0,-1.474193286E0,-2.119372430E0,-2.844460500E0,3.841346232E0
3.320756458E0,-8.993915221E-1,-2.722127393E0,-2.614773683E0,3.880196395E0
3.330725458E0,-8.792490336E-1,-2.369720383E0,-2.593039582E0,3.621119693E0
3.340695458E0,-9.652411106E-1,-1.663564428E0,-3.103412046E0,3.651068794E0
3.350665458E0,-1.378250417E0,-6.852240926E-1,-3.102471814E0,3.463298663E0
3.360634458E0,-1.746356324E0,2.103149915E-1,-2.323417452E0,2.914148497E0
3.370604458E0,-1.752911930E0,9.670569634E-1,-1.194249943E0,2.331122547E0
3.380573458E0,-1.734765242E0,1.620248255E0,-2.058145358E-1,2.382640232E0
3.390543458E0,-1.491784634E0,1.956635063E0,6.530310774E-1,2.545641717E0
3.400513458E0,-1.146973596E0,1.850518624E0,1.585233373E0,2.693126892E0
3.410482458E0,-8.797318675E-1,1.600162484E0,2.497739030E0,3.094050484E0
3.420452458E0,-5.736650652E-1,1.296368056E0,3.096353580E0,3.405446701E0
3.430421458E0,-4.360064059E-2,1.017263496E0,3.591034164E0,3.732593254E0
3.440391458E0,5.546098664E-1,6.946030265E-1,4.365030977E0,4.454611195E0
3.450361458E0,1.010383954E0,2.390347606E-1,5.144090309E0,5.247826070E0
3.460330458E0,1.361468324E0,-3.007088524E-1,5.670959523E0,5.839846207E0
3.470300458E0,1.615589485E0,-8.028080910E-1,5.729011849E0,6.006347225E0
3.480269458E0,1.737597049E0,-1.257825549E0,5.326780130E0,5.742469432E0
3.490239458E0,1.555832403E0,-1.543105354E0,4.613119859E0,5.107118897E0
3.500208458E0,1.042836878E0,-1.673296534E0,3.599027892E0,4.103709519E0
3.510178458E0,3.833934519E-1,-1.704521835E0,2.538552011E0,3.081660516E0
3.520148458E0,-1.118095806E-1,-1.747189552E0,1.519610656E0,2.318272905E0
3.530117458E0,-4.953650004E-1,-1.750711330E0,5.818736789E-1,1.910223449E0
3.540087458E0,-8.291609073E-1,-1.710794728E0,-1.323672214E-1,1.905740668E0
3.550056458E0,-9.756172872E-1,-1.626078513E0,-6.578231630E-1,2.007160117E0
3.560026458E0,-9.336325246E-1,-1.539005286E0,-1.013657518E0,2.065843296E0
3.569996458E0,-6.896305543E-1,-1.525290057E0,-1.084865787E0,1.994751573E0
3.579965458E0,-3.412847283E-1,-1.565629413E0,-1.003865478E0,1.890877210E0
3.589935458E0,8.050855815E-2,-1.438817339E0,-9.409947538E-1,1.721089216E0
3.599904458E0,6.012484279E-1,-1.073921261E0,-6.065831351E-1,1.372133247E0
3.609874458E0,1.305657527E0,-8.345947248E-1,-1.200222874E-1,1.554250714E0
3.619844458E0,1.597439728E0,-9.865445638E-1,-3.927694622E-1,1.918163630E0
3.629813458E0,1.341238712E0,-1.049529017E0,-4.461089328E-1,1.760524245E0
3.639783458E0,1.211501860E0,-1.106407807E0,1.331805691E-1,1.646089930E0
3.649752458E0,1.242204128E0,-1.282352280E0,1.083179158E-1,1.788639493E0
3.659722458E0,1.276460918E0,-1.411914884E0,-2.341944355E-1,1.917733858E0
3.669691458E0,1.202888619E0,-1.272548838E0,-3.438958025E-1,1.784540809E0
3.679661458E0,1.099743150E0,-9.322748011E-1,-4.104619673E-1,1.499016454E0
3.689631458E0,1.038270203E0,-5.639651191E-1,-6.820546094E-1,1.364280089E0
3.699600458E0,9.540281975E-1,-1.861513728E-1,-9.177836466E-1,1.336842907E0
3.709570458E0,8.091830179E-1,2.298347515E-1,-9.361479968E-1,1.258560384E0
3.719539458E0,6.793561193E-1,5.821727639E-1,-9.200389177E-1,1.283324384E0
3.729509458E0,6.378461507E-1,7.718505925E-1,-8.205280781E-1,1.294552964E0
3.739479458E0,6.802564444E-1,7.899699444E-1,-6.046716803E-1,1.205167700E0
3.749448458E0,7.758502342E-1,7.672125810E-1,-4.140761313E-1,1.167055171E0
3.759418458E0,8.583642411E-1,8.907554770E-1,-3.043610233E-1,1.273919198E0
3.769387458E0,9.225602371E-1,1.172712309E0,-3.814109534E-1,1.540079824E0
3.779357458E0,9.468352452E-1,1.551186206E0,-3.469234908E-1,1.850143652E0
3.789327458E0,8.542846388E-1,1.971778182E0,-3.520889211E-1,2.177539449E0
3.799296458E0,6.187178618E-1,2.363917022E0,-3.261752307E-1,2.465219211E0
3.809266458E0,3.657078172E-1,2.634565923E0,-9.231701016E-2,2.661428609E0
3.819235458E0,2.468959035E-1,2.728119035E0,2.492650491E-1,2.750586141E0
3.829205458E0,3.271558088E-1,2.665241001E0,6.692568085E-1,2.767389599E0
3.839175458E0,5.173636875E-1,2.582053834E0,9.536259091E-1,2.800726613E0
3.849144458E0,7.178211504E-1,2.609815829E0,1.201538790E0,2.961435687E0
3.859114458E0,8.679339404E-1,2.759981098E0,1.338910935E0,3.188022502E0
3.869083458E0,8.345431962E-1,2.939361979E0,1.256599680E0,3.303839274E0
3.879053458E0,6.208591121E-1,3.051392877E0,1.186296560E0,3.332231093E0
3.889022458E0,2.687585697E-1,3.136430689E0,1.046449873E0,3.317301007E0
3.898992458E0,-4.317203969E-2,3.128183776E0,7.782743436E-1,3.223834442E0
3.908962458E0,-2.690292958E-1,3.084009231E0,4.794316301E-1,3.132625797E0
3.918931458E0,-3.471233194E-1,3.013509936E0,2.973674610E-1,3.047977057E0
3.928901458E0,-2.349347661E-1,2.946512539E0,2.239802268E-1,2.964337638E0
3.938870458E0,-2.762845941E-2,2.869449745E0,3.409909058E-1,2.889771612E0
3.948840458E0,1.824461384E-1,2.753303577E0,5.846052057E-1,2.820590440E0
3.958810458E0,4.797147084E-1,2.471863055E0,9.607793927E-1,2.695056623E0
3.968779458E0,8.388553715E-1,1.959190881E0,1.346247144E0,2.520811103E0
3.978749458E0,1.279053719E0,1.215723842E0,1.531544824E0,2.336577075E0
3.988718458E0,1.693642359E0,3.745422292E-1,1.532656379E0,2.314679654E0
3.998688458E0,2.080093759E0,-4.304269928E-1,1.472612491E0,2.584694371E0
4.008658458E0,2.362036703E0,-1.092577972E0,1.380704786E0,2.946063428E0
4.018627458E0,2.553658877E0,-1.501339862E0,1.284321622E0,3.228726850E0
4.028597458E0,2.534279743E0,-1.869215680E0,1.070136943E0,3.325918543E0
4.038566458E0,2.436634165E0,-2.149808941E0,7.244419527E-1,3.329216226E0
4.048536458E0,2.189472213E0,-2.264198021E0,4.238956529E-1,3.178060537E0
4.058506458E0,1.860703450E0,-2.274260495E0,1.279630986E-1,2.941233191E0
4.068475458E0,1.485531622E0,-2.253415756E0,-2.103892511E-1,2.707203429E0
4.078445458E0,1.128328214E0,-2.262994664E0,-5.177732849E-1,2.581154506E0
4.088414458E0,8.905986254E-1,-2.299480705E0,-7.025385752E-1,2.564047167E0
4.098384458E0,7.801093461E-1,-2.536047356E0,-8.190428853E-1,2.776857582E0
4.108354458E0,6.561512247E-1,-2.825847058E0,-8.186487830E-1,3.014321127E0
4.118323000E0,4.828304704E-1,-3.157185965E0,-8.356703201E-1,3.301407785E0
4.128293000E0,1.533964767E-1,-3.510223305E0,-7.893708971E-1,3.601153224E0
4.138262000E0,-2.633428055E-1,-3.748596745E0,-6.000155425E-1,3.805436327E0
4.148232000E0,-5.319139354E-1,-3.790193253E0,-4.798108220E-1,3.857293838E0
4.158201000E0,-6.471037549E-1,-3.589922608E0,-3.800704792E-1,3.667525211E0
4.168171000E0,-8.772693126E-1,-3.049865584E0,-4.321560144E-2,3.173822477E0
4.178141000E0,-8.694692731E-1,-2.558146908E0,1.688325047E-2,2.701921069E0
4.188110000E0,-6.283625516E-1,-2.067214682E0,-1.794203505E-1,2.168042365E0
4.198080000E0,-3.495125648E-1,-1.594181367E0,-5.119412720E-1,1.710455241E0
4.208048999E0,-2.047010432E-1,-1.332331941E0,-8.827383596E-1,1.611284558E0
4.218018999E0,-8.561463922E-1,-1.385542188E0,-1.258617847E0,2.058356792E0
4.227988999E0,-1.272693995E0,-1.037344004E0,-1.405595506E0,2.161372554E0
4.237958000E0,-1.682147318E0,-7.081083405E-1,-1.368970594E0,2.281472662E0
4.247928000E0,-1.951646657E0,-8.607066357E-1,-1.808111107E0,2.796248623E0
4.257897000E0,-1.955963949E0,-1.060565051E0,-1.985746595E0,2.982244580E0
4.267867000E0,-2.064111272E0,-8.267144322E-1,-1.681836392E0,2.787935750E0
4.277837000E0,-1.926740734E0,-4.310865587E-1,-1.345598396E0,2.389309633E0
4.287806000E0,-1.678806365E0,2.600783050E-2,-9.996654233E-1,1.954072204E0
4.297776000E0,-1.482164503E0,4.447082323E-1,-8.433012289E-1,1.762309277E0
4.307744999E0,-1.344464328E0,8.331580639E-1,-1.069221854E0,1.909180993E0
4.317714999E0,-1.359124760E0,1.286500295E0,-1.450043993E0,2.367473485E0
4.327684999E0,-1.604634142E0,1.781932538E0,-1.396371816E0,2.774885322E0
4.337654000E0,-1.644678652E0,2.010065165E0,-1.273345814E0,2.892531659E0
4.347624000E0,-1.132974777E0,1.749825477E0,-1.488665145E0,2.561570799E0
4.357593000E0,-9.071244648E-1,1.636273134E0,-1.554131741E0,2.432198600E0
4.367563000E0,-1.232919042E0,1.870127846E0,-1.279609351E0,2.579703009E0
4.377533000E0,-1.505221244E0,1.773648788E0,-9.548745820E-1,2.514618556E0
4.387502000E0,-1.635974926E0,1.541368731E0,-5.909944582E-1,2.324114019E0
4.397472000E0,-1.731975828E0,1.293219330E0,-1.813078317E-1,2.169107889E0
4.407441000E0,-1.895625799E0,1.125831088E0,1.904870832E-1,2.212956877E0
4.417411000E0,-2.046375790E0,9.950604486E-1,5.052619976E-1,2.330898723E0
4.427381000E0,-2.192853804E0,1.029318116E0,6.878842834E-1,2.518191489E0
4.437349999E0,-2.323073197E0,1.279311728E0,9.706114858E-1,2.824074049E0
4.447319999E0,-2.449132881E0,1.453884444E0,1.317183851E0,3.137993809E0
4.457289000E0,-2.543514251E0,1.552346293E0,1.621912664E0,3.392616166E0
4.467259000E0,-2.581418241E0,1.513848810E0,1.681681441E0,3.432711876E0
4.477229000E0,-2.651413506E0,1.404437465E0,1.549745744E0,3.377003116E0
4.487198000E0,-2.804354155E0,1.379748182E0,1.323713437E0,3.394160358E0
4.497168000E0,-2.892874861E0,1.338491982E0,1.013117528E0,3.344651383E0
4.507137000E0,-2.719185659E0,1.217735285E0,6.765322065E-1,3.055248876E0
4.517107000E0,-2.390838187E0,1.016151356E0,5.331289503E-1,2.651961028E0
4.527075999E0,-1.987779965E0,7.511543727E-1,7.995985544E-1,2.270431661E0
4.537045999E0,-1.618959382E0,4.617493576E-1,1.451472468E0,2.222839237E0
4.547015999E0,-1.391918869E0,1.776074213E-1,2.187847126E0,2.599164785E0
4.556985000E0,-1.265181054E0,-6.870536864E-2,2.582150897E0,2.876266118E0
4.566955000E0,-1.258831709E0,-3.269330299E-1,2.543303751E0,2.856560247E0
4.576924000E0,-1.319918448E0,-3.244579035E-1,2.340445129E0,2.706499777E0
4.586894000E0,-1.366106043E0,-1.277324259E-1,2.062877802E0,2.477504010E0
4.596864000E0,-1.334652847E0,1.643903750E-1,1.756650932E0,2.212271437E0
4.606833000E0,-1.300641201E0,3.333129269E-1,1.527136023E0,2.033447682E0
4.616803000E0,-1.245561891E0,3.405096799E-1,1.415676398E0,1.916118716E0
4.626772000E0,-1.135963582E0,1.012778682E-1,1.403283225E0,1.808279368E0
4.636742000E0,-1.052754487E0,-2.028849345E-1,1.315515641E0,1.697066795E0
4.646712000E0,-8.806223984E-1,-5.511702418E-1,1.165634254E0,1.561405668E0
4.656680999E0,-7.456360629E-1,-8.045675182E-1,1.051341946E0,1.519414992E0
4.666650999E0,-5.591522759E-1,-1.104286437E0,8.269918826E-1,1.488628690E0
4.676620000E0,-2.208389564E-1,-1.416043019E0,5.125923595E-1,1.522070499E0
4.686590000E0,1.801458438E-1,-1.758294584E0,2.077688214E-1,1.779668579E0
4.696560000E0,5.205191374E-1,-2.013672897E0,-5.951296091E-2,2.080711537E0
4.706529000E0,7.410755271E-1,-2.119863011E0,-3.134815103E-1,2.267439697E0
4.716499000E0,9.163250586E-1,-2.224875496E0,-4.977366310E-1,2.457125219E0
4.726468000E0,1.121748123E0,-2.291317992E0,-5.402078819E-1,2.607734946E0
4.736438000E0,1.139089065E0,-2.305537251E0,-4.599975318E-1,2.612398064E0
4.746408000E0,1.094904580E0,-2.399807231E0,-4.233465993E-1,2.671537596E0
4.756376999E0,1.077417458E0,-2.516723478E0,-4.696407598E-1,2.777640705E0
4.766346999E0,1.157637164E0,-2.592149636E0,-6.027263117E-1,2.902178931E0
4.776316000E0,1.224663504E0,-2.600961390E0,-8.444507915E-1,2.996314067E0
4.786286000E0,1.068571351E0,-2.458284066E0,-1.117302339E0,2.904026480E0
4.796256000E0,7.220581891E-1,-2.291056622E0,-1.295414960E0,2.729177237E0
4.806225000E0,5.929924518E-1,-2.283706672E0,-1.298329797E0,2.693068226E0
4.816195000E0,5.127867794E-1,-2.289687204E0,-9.863823035E-1,2.545303090E0
4.826164000E0,6.688558356E-1,-2.474925826E0,-7.627347833E-1,2.674769209E0
4.836134000E0,9.336418802E-1,-2.738434108E0,-7.356001943E-1,2.985266516E0
4.846104000E0,1.208446836E0,-2.853862238E0,-8.633782285E-1,3.217187498E0
4.856073000E0,1.419634817E0,-2.736098730E0,-9.435903329E-1,3.223656618E0
4.866043000E0,1.581415287E0,-2.495164794E0,-9.089514273E-1,3.090778924E0
4.876011999E0,1.783215417E0,-2.148973959E0,-8.789400083E-1,2.927538529E0
4.885981999E0,2.056772724E0,-1.793374954E0,-8.013556427E-1,2.844060237E0
4.895951999E0,2.563523422E0,-1.532092123E0,-7.692561829E-1,3.083944501E0
4.905921000E0,3.047727258E0,-1.323021419E0,-6.861350888E-1,3.392610864E0
4.915891000E0,3.388325815E0,-1.004780275E0,-5.252425182E-1,3.572984038E0
4.925860000E0,3.398985289E0,-5.887368482E-1,-4.054883257E-1,3.473346060E0
4.935830000E0,3.247061178E0,-8.962670624E-2,-3.026977828E-1,3.262371099E0
4.945800000E0,3.122665758E0,4.265836179E-1,-2.991856527E-1,3.165837500E0
4.955769000E0,3.098809995E0,9.546117496E-1,-4.527645260E-1,3.273973533E0
4.965739000E0,3.179776975E0,1.611149987E0,-7.979598722E-1,3.652879118E0
4.975707999E0,3.383809426E0,2.508578306E0,-1.405075104E0,4.440424236E0
4.985677999E0,3.692479262E0,3.470728287E0,-2.220377818E0,5.532669843E0
4.995647999E0,3.888415951E0,4.188140132E0,-2.564751922E0,6.264044124E0
5.005617000E0,3.989790298E0,4.589146859E0,-2.244761292E0,6.482102188E0
5.015587000E0,4.277762745E0,4.834377329E0,-1.582978394E0,6.646523818E0
5.025556000E0,4.557771285E0,4.928830327E0,-7.453574431E-1,6.754421159E0
5.035526000E0,4.592404343E0,4.898956318E0,-1.600435549E-1,6.716812086E0
5.045496000E0,4.298225953E0,4.735308539E0,2.469866815E-1,6.399913728E0
5.055465000E0,3.738905570E0,4.367246779E0,9.575417894E-1,5.828305549E0
5.065435000E0,3.411514995E0,3.953134688E0,1.752892342E0,5.508025053E0
5.075404000E0,3.555328726E0,3.631481109E0,2.390819184E0,5.616407550E0
5.085374000E0,4.001841702E0,3.446417903E0,3.259064342E0,6.205967592E0
5.095344000E0,4.378134879E0,3.243300249E0,4.177728580E0,6.865892339E0
5.105312999E0,4.495985803E0,2.875426769E0,4.772445375E0,7.159483383E0
5.115283583E0,4.413042465E0,2.355194730E0,4.999846516E0,7.072506712E0
5.125252583E0,4.088375231E0,1.743699349E0,5.022773448E0,6.706977901E0
5.135222583E0,3.706885925E0,1.086160653E0,4.941794189E0,6.272326365E0
5.145192583E0,3.297843369E0,4.981424278E-1,4.965097098E0,5.981313063E0
5.155161583E0,2.726336219E0,-4.749810219E-2,5.058363111E0,5.746494811E0
5.165131583E0,2.032992829E0,-6.203849030E-1,5.056494926E0,5.485077775E0
5.175100583E0,1.333634408E0,-1.204719383E0,4.611261029E0,4.949106768E0
5.185070583E0,6.273903789E-1,-1.841412755E0,3.762365184E0,4.235541453E0
5.195040583E0,-5.005830556E-2,-2.412544806E0,2.825994116E0,3.716062569E0
5.205009583E0,-6.791405033E-1,-2.929411188E0,1.972519316E0,3.596319533E0
5.214979583E0,-1.152946820E0,-3.440094139E0,1.180235921E0,3.815296959E0
5.224948583E0,-1.459119749E0,-3.882194513E0,4.842652309E-1,4.175521224E0
5.234918583E0,-1.657962503E0,-4.257143124E0,-2.049566031E-2,4.568646113E0
5.244888583E0,-1.816706368E0,-4.507570015E0,-3.560901707E-1,4.872926192E0
5.254857583E0,-1.888737195E0,-4.649318216E0,-6.383376092E-1,5.058751128E0
5.264827583E0,-1.920501463E0,-4.688247809E0,-8.769689119E-1,5.141698927E0
5.274796583E0,-1.931132139E0,-4.564662813E0,-1.075041880E0,5.071600633E0
5.284766583E0,-1.868236272E0,-4.356408965E0,-1.289737898E0,4.912436227E0
5.294736583E0,-1.880935693E0,-4.025885745E0,-1.620783859E0,4.729969919E0
5.304705583E0,-1.878398440E0,-3.541127009E0,-2.133333242E0,4.540822823E0
5.314675584E0,-1.917856621E0,-3.114066843E0,-2.664712998E0,4.525072561E0
5.324644583E0,-2.111125225E0,-2.949427376E0,-3.068061535E0,4.750681335E0
5.334614583E0,-2.510571038E0,-3.070353059E0,-3.300719907E0,5.159921195E0
5.344584583E0,-3.020287736E0,-3.249123491E0,-3.193919636E0,5.466266012E0
5.354553583E0,-3.478885445E0,-3.321194517E0,-2.951393210E0,5.643022137E0
5.364523583E0,-3.933491551E0,-3.184974273E0,-2.745219217E0,5.757833399E0
5.374492583E0,-4.257580495E0,-2.872963922E0,-2.531388879E0,5.726154297E0
5.384462583E0,-4.352590441E0,-2.392361387E0,-2.244112251E0,5.450181313E0
5.394432583E0,-4.362662270E0,-1.883098724E0,-1.916737756E0,5.123745360E0
5.404401583E0,-4.394648586E0,-1.408949761E0,-1.477766227E0,4.845809390E0
5.414371583E0,-4.422466422E0,-9.733883286E-1,-1.161667503E0,4.674950853E0
5.424340583E0,-4.408786861E0,-4.922887802E-1,-9.781666732E-1,4.542748053E0
5.434310583E0,-4.343337807E0,2.947873771E-2,-9.761195630E-1,4.451770625E0
5.444280583E0,-4.131108729E0,5.838292801E-1,-1.155394610E0,4.329186144E0
5.454249583E0,-3.671241590E0,1.160043731E0,-1.398145276E0,4.096159968E0
5.464219583E0,-3.161245102E0,1.806042362E0,-1.579922347E0,3.968805139E0
5.474188583E0,-2.819184156E0,2.493504184E0,-1.752705231E0,4.151787332E0
5.484158583E0,-2.614732168E0,3.196186894E0,-2.165481234E0,4.662804300E0
5.494128583E0,-2.459473097E0,3.883414242E0,-2.775521243E0,5.369677109E0
5.504097583E0,-2.231320589E0,4.372373033E0,-3.287953681E0,5.908221130E0
5.514067583E0,-1.953031862E0,4.650877084E0,-3.183948671E0,5.965108570E0
5.524036583E0,-1.339548136E0,4.796816570E0,-2.498146289E0,5.571765725E0
5.534006584E0,-6.221588751E-1,4.688309789E0,-1.357460935E0,4.920368943E0
5.543976584E0,-4.659779543E-2,4.520413424E0,8.806316078E-2,4.521511251E0
5.553945583E0,1.451556668E-1,4.475831328E0,1.563444309E0,4.743257778E0
5.563915583E0,2.655741395E-2,4.587571619E0,2.869119378E0,5.410948592E0
5.573884583E0,-1.183450136E-1,4.709031152E0,3.724065337E0,6.004801626E0
5.583854583E0,-1.264642471E-1,4.691266142E0,4.000733947E0,6.166834141E0
5.593824583E0,9.512336304E-2,4.495739343E0,3.889467280E0,5.945475289E0
5.603793583E0,5.933143776E-1,4.142806084E0,4.230330132E0,5.950677039E0
5.613763583E0,1.311853383E0,3.649582334E0,5.174278314E0,6.466341051E0
5.623732583E0,1.996006120E0,2.954417975E0,6.207845017E0,7.158908140E0
5.633702583E0,2.384142248E0,2.071823457E0,7.063353478E0,7.737412297E0
5.643672583E0,2.256740044E0,1.148452211E0,7.306028130E0,7.732390649E0
5.653641583E0,2.047447730E0,1.642623210E-1,6.947204386E0,7.244492605E0
5.663611583E0,1.812564201E0,-7.367474180E-1,6.165384876E0,6.468396741E0
5.673580583E0,1.454885780E0,-1.326299953E0,5.177291969E0,5.538963471E0
5.683550583E0,1.129773427E0,-1.682252129E0,4.137503244E0,4.607091633E0
5.693520583E0,9.198006436E-1,-1.965770168E0,3.057700269E0,3.749642184E0
5.703489583E0,8.870334318E-1,-2.258927341E0,2.026500519E0,3.161690275E0
5.713459583E0,9.137465827E-1,-2.490651913E0,1.117380107E0,2.878683392E0
5.723428583E0,1.020324806E0,-2.683607106E0,2.726252604E-1,2.883944233E0
5.733398583E0,1.162940734E0,-2.851801679E0,-3.915096796E-1,3.104590762E0
5.743368583E0,1.224001161E0,-2.935278284E0,-8.744043231E-1,3.298275362E0
5.753337584E0,1.082343006E0,-3.044461588E0,-1.304999131E0,3.484714547E0
5.763307584E0,7.995932919E-1,-3.149359467E0,-1.699683264E0,3.666979368E0
5.773276583E0,5.350284183E-1,-3.324984682E0,-2.038773240E0,3.936797540E0
5.783246583E0,3.318194018E-1,-3.468381214E0,-2.361388686E0,4.209029447E0
5.793216583E0,2.509016848E-1,-3.518771934E0,-2.615706314E0,4.391654255E0
5.803185583E0,1.407518363E-1,-3.365629848E0,-2.730524579E0,4.336247206E0
5.813155583E0,1.374680400E-2,-3.051587005E0,-2.735014071E0,4.097886552E0
5.823124583E0,-6.539028972E-2,-2.681004510E0,-2.744693552E0,3.837369381E0
5.833094583E0,3.272321150E-2,-2.334792041E0,-2.793830629E0,3.641128158E0
5.843064583E0,2.909849328E-1,-2.033801937E0,-2.791561909E0,3.466098735E0
5.853033583E0,6.091224347E-1,-1.782343013E0,-2.714468710E0,3.303954771E0
5.863003583E0,8.327633768E-1,-1.601839465E0,-2.605077245E0,3.169512891E0
5.872972583E0,9.100944118E-1,-1.515623440E0,-2.458543682E0,3.028171608E0
5.882942583E0,9.216214666E-1,-1.543529277E0,-2.340236968E0,2.951029959E0
5.892912583E0,8.875447708E-1,-1.569322515E0,-2.126611868E0,2.788007695E0
5.902881583E0,8.189657021E-1,-1.459969057E0,-1.897267113E0,2.530185164E0
5.912851583E0,7.560596019E-1,-1.283658548E0,-1.773451737E0,2.316146898E0
5.922820583E0,6.684997402E-1,-1.150847815E0,-1.718251097E0,2.173414233E0
5.932790583E0,5.256651257E-1,-9.947423601E-1,-1.609240286E0,1.963540294E0
5.942760583E0,3.849578744E-1,-8.005417103E-1,-1.459832817E0,1.708850914E0
5.952729583E0,3.439693312E-1,-6.100511187E-1,-1.199870287E0,1.389304133E0
5.962699583E0,4.117774446E-1,-4.217701900E-1,-8.037962705E-1,9.967643661E-1
5.972668584E0,5.660410269E-1,-2.026966542E-1,-3.030921775E-1,6.733151163E-1
5.982638584E0,8.305816345E-1,6.709972322E-2,1.629075211E-1,8.490624741E-1
5.992608584E0,1.088586224E0,3.277171415E-1,5.799882442E-1,1.276246393E0
6.002577583E0,1.340295556E0,5.256214178E-1,8.466984612E-1,1.670200089E0
6.012547583E0,1.396199031E0,7.004309464E-1,9.575435436E-1,1.832174905E0
6.022516583E0,1.156935498E0,7.944454032E-1,9.205891407E-1,1.678430103E0
6.032486583E0,7.516022694E-1,7.894694227E-1,7.528424639E-1,1.324741377E0
6.042456583E0,3.729905243E-1,7.596731812E-1,5.252302390E-1,9.960381907E-1
6.052425583E0,1.988012391E-1,7.297886467E-1,2.587094718E-1,7.994022719E-1
6.062395583E0,2.088078716E-1,8.045031989E-1,7.599275351E-2,8.346262773E-1
6.072364583E0,3.229912025E-1,9.648303437E-1,-5.799151540E-2,1.019109378E0
6.082334583E0,4.508770448E-1,1.083105483E0,-1.837680477E-1,1.187509281E0
6.092304583E0,4.917556603E-1,1.173816263E0,-1.986755240E-1,1.288076167E0
6.102273583E0,4.153404455E-1,1.298494688E0,1.421633542E-2,1.363377514E0
6.112243583E0,4.242909247E-1,1.185628808E0,3.225908875E-1,1.299924359E0
6.122212083E0,4.638908272E-1,8.984094822E-1,5.474864960E-1,1.149815533E0
6.132182083E0,5.179437678E-1,6.888014191E-1,7.192753530E-1,1.122528474E0
