"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.539320142E1,4.861492769E-1,-9.352679908E-2,1.634851091E0,1.708164650E0
1.540317142E1,7.304594685E-1,-1.082769853E-1,1.625166932E0,1.785066525E0
1.541314042E1,9.332433193E-1,-5.590552121E-2,1.467464018E0,1.739976771E0
1.542310942E1,8.761904282E-1,-6.018305182E-2,1.610842423E0,1.834705693E0
1.543307842E1,6.443105400E-1,1.197422057E-2,1.733757913E0,1.849647522E0
1.544304842E1,4.102027895E-1,7.879883230E-2,1.991035987E0,2.034379484E0
1.545301742E1,2.861464349E-1,1.599160856E-1,2.334247665E0,2.357151904E0
1.546298642E1,3.508357897E-1,1.040307373E-1,2.589111423E0,2.614843419E0
1.547295542E1,5.081538843E-1,6.434217632E-2,2.775715370E0,2.822579689E0
1.548292542E1,6.797366269E-1,1.109269434E-1,2.795505856E0,2.879097022E0
1.549289442E1,7.222029077E-1,1.228453231E-1,2.765534198E0,2.860917233E0
1.550286342E1,6.342048702E-1,9.808002591E-2,2.582707552E0,2.661242907E0
1.551283242E1,6.173243241E-1,-6.635478795E-2,2.296605629E0,2.379052268E0
1.552280242E1,6.837815845E-1,-2.093484467E-1,1.927534640E0,2.055911918E0
1.553277142E1,7.807067853E-1,-3.087540364E-1,1.533538724E0,1.748305797E0
1.554274042E1,8.390359774E-1,-4.061031604E-1,1.042584279E0,1.398528915E0
1.555271042E1,8.187470162E-1,-5.290841389E-1,6.103113198E-1,1.150111564E0
1.556267942E1,6.592222555E-1,-5.680131465E-1,3.192065191E-1,9.268795599E-1
1.557264842E1,4.820612691E-1,-5.960178012E-1,1.914641529E-1,7.901131617E-1
1.558261742E1,4.433345021E-1,-5.848502040E-1,3.985520661E-2,7.349718902E-1
1.559258742E1,4.976656605E-1,-5.574437195E-1,-2.129047233E-1,7.770090290E-1
1.560255642E1,6.142380906E-1,-5.283982605E-1,-5.170131469E-1,9.611429382E-1
1.561252542E1,6.194915215E-1,-4.284547269E-1,-8.822121102E-1,1.160017847E0
1.562249442E1,1.802661502E-1,-2.252651525E-1,-1.388914862E0,1.418564333E0
1.563246442E1,-8.029703513E-2,-2.503865451E-1,-1.842164122E0,1.860835750E0
1.564243342E1,-5.210073799E-2,-3.280510175E-1,-2.213726025E0,2.238507287E0
1.565240242E1,-1.312216057E-1,-3.182230175E-1,-2.705368103E0,2.727178317E0
1.566237242E1,-3.975077534E-1,-3.589126217E-1,-3.327864436E0,3.370684261E0
1.567234142E1,-5.954965219E-1,-2.838390505E-1,-3.878658117E0,3.934357572E0
1.568231042E1,-7.477015918E-1,-2.047431797E-1,-4.303530840E0,4.372797174E0
1.569227942E1,-8.846232095E-1,-1.401045495E-1,-4.383244177E0,4.473814594E0
1.570224942E1,-8.357008718E-1,-2.064330250E-1,-4.336778108E0,4.421386083E0
1.571221842E1,-6.497473542E-1,-2.759037942E-1,-3.972968443E0,4.035191789E0
1.572218742E1,-3.802798826E-1,-2.776141047E-1,-3.397907647E0,3.430372977E0
1.573215642E1,-1.617380049E-1,-2.907329178E-1,-2.698473067E0,2.718904504E0
1.574212642E1,-4.635533698E-2,-3.183224201E-1,-1.938963023E0,1.965465742E0
1.575209542E1,-5.762990166E-2,-2.889425004E-1,-1.347489093E0,1.379324411E0
1.576206442E1,-7.728147984E-2,-2.952849752E-1,-8.303321046E-1,8.846564574E-1
1.577203367E1,7.063620147E-2,-3.380257827E-1,-3.916289628E-1,5.221342234E-1
1.578200367E1,2.884624257E-1,-4.006862998E-1,-1.021584588E-1,5.041789688E-1
1.579197267E1,5.873411909E-1,-3.826049548E-1,6.740143955E-2,7.042010935E-1
1.580194167E1,8.152848067E-1,-3.195953590E-1,2.921315718E-1,9.231312825E-1
1.581191167E1,9.396398809E-1,-2.269017881E-1,6.241826695E-1,1.150657000E0
1.582188067E1,1.013432108E0,-1.547430539E-1,1.083223597E0,1.491429989E0
1.583184967E1,9.697243170E-1,-1.359793389E-1,1.559507963E0,1.841445280E0
1.584181867E1,7.975442813E-1,-1.150235027E-1,2.011783662E0,2.167159613E0
1.585178867E1,5.449030499E-1,-9.889454305E-2,2.314865314E0,2.380189255E0
1.586175767E1,3.106730926E-1,2.037754655E-3,2.583485232E0,2.602098743E0
1.587172667E1,1.613815440E-1,1.618313411E-1,2.732193375E0,2.741735586E0
1.588169567E1,1.556001095E-1,2.605490059E-1,2.770387387E0,2.786959536E0
1.589166567E1,2.800651114E-1,3.550253928E-1,2.752649274E0,2.789544321E0
1.590163467E1,3.985476807E-1,4.230212018E-1,2.862299185E0,2.920709472E0
1.591160367E1,4.694426854E-1,3.204797503E-1,2.844466347E0,2.900702071E0
1.592157267E1,5.402977829E-1,2.089292014E-1,2.884589941E0,2.942181543E0
1.593154267E1,6.399527563E-1,1.911554199E-1,2.844797300E0,2.922148456E0
1.594151167E1,7.073328535E-1,1.724589479E-1,2.755676962E0,2.850231109E0
1.595148067E1,5.819026226E-1,5.560380489E-2,2.559869497E0,2.625763563E0
1.596145067E1,4.761068302E-1,-1.733608809E-1,2.252732216E0,2.309011508E0
1.597141967E1,3.988191377E-1,-3.449158493E-1,1.976730189E0,2.045846008E0
1.598138867E1,3.471284357E-1,-4.946925706E-1,1.723191994E0,1.826091328E0
1.599135767E1,5.377805565E-1,-6.508933353E-1,1.585726293E0,1.796496017E0
1.600132767E1,9.429120559E-1,-6.134992218E-1,1.413866100E0,1.806787699E0
1.601129667E1,1.278222392E0,-5.356540704E-1,1.122420407E0,1.783425170E0
1.602126567E1,1.408565015E0,-5.452481818E-1,8.988421762E-1,1.757631428E0
1.603123467E1,1.396502209E0,-5.640013719E-1,6.005587488E-1,1.621415054E0
1.604120467E1,1.376436465E0,-6.504775983E-1,1.991275138E-1,1.535366476E0
1.605117367E1,1.342500687E0,-7.761278307E-1,-3.153362471E-1,1.582440979E0
1.606114267E1,1.230324632E0,-7.887010986E-1,-6.609704268E-1,1.603942028E0
1.607111267E1,9.620299660E-1,-7.751513457E-1,-9.916263789E-1,1.584198264E0
1.608108167E1,6.466169742E-1,-7.340816724E-1,-1.345557758E0,1.663585012E0
1.609105067E1,4.370546655E-1,-6.068497682E-1,-1.643009126E0,1.805204257E0
1.610101967E1,1.820654847E-1,-4.955737460E-1,-2.081572520E0,2.147483488E0
1.611098967E1,-3.371402219E-1,-3.279685718E-1,-2.758563733E0,2.798374667E0
1.612095867E1,-7.723486291E-1,-2.600210023E-1,-3.547021002E0,3.639435577E0
1.613092767E1,-1.004670201E0,-2.483464515E-1,-4.348786535E0,4.470232936E0
1.614089667E1,-9.840302610E-1,-3.438443470E-1,-4.890697711E0,5.000546829E0
1.615086667E1,-7.213161774E-1,-2.789542866E-1,-4.864510370E0,4.925603889E0
1.616083567E1,-6.472883807E-1,-4.440960288E-3,-4.680100299E0,4.724652450E0
1.617080467E1,-5.906785624E-1,6.360776603E-2,-4.371976592E0,4.412156665E0
1.618077467E1,-5.606006312E-1,2.661360204E-2,-3.854330776E0,3.894977161E0
1.619074367E1,-5.734792699E-1,-4.777409077E-2,-3.331493218E0,3.380829469E0
1.620071267E1,-5.265232777E-1,-2.255920118E-1,-2.957084305E0,3.012053470E0
1.621068167E1,-3.865381575E-1,-4.792348713E-1,-2.436473951E0,2.513062499E0
1.622065167E1,-1.275815312E-1,-6.215362197E-1,-1.914845012E0,2.017229719E0
1.623062067E1,1.696127426E-1,-6.820788753E-1,-1.483147420E0,1.641257549E0
1.624058967E1,5.010626735E-1,-7.108261263E-1,-1.008671597E0,1.331824304E0
1.625055867E1,8.482991365E-1,-7.001707453E-1,-4.135858423E-1,1.175118609E0
1.626052867E1,1.151238044E0,-5.834462875E-1,2.656197113E-1,1.317692087E0
1.627049767E1,1.363885270E0,-4.218193066E-1,1.017966916E0,1.753388491E0
1.628046667E1,1.410018340E0,-2.854137057E-1,1.778205523E0,2.287275144E0
1.629043567E1,1.321096808E0,-1.442452553E-1,2.525659193E0,2.853954770E0
1.630040567E1,1.113786335E0,-7.372052550E-2,3.250385905E0,3.436708199E0
1.631037467E1,9.641216612E-1,-4.714376092E-2,3.976579683E0,4.092058051E0
1.632034367E1,9.188365839E-1,5.178615779E-2,4.443663456E0,4.537960708E0
1.633031367E1,8.423361459E-1,1.757632095E-1,4.728179614E0,4.805840754E0
1.634028267E1,6.812462318E-1,2.048194858E-1,4.710865424E0,4.764273343E0
1.635025167E1,5.722899462E-1,1.401191676E-1,4.455932668E0,4.494717467E0
1.636022067E1,5.120406747E-1,4.491129398E-2,4.026492686E0,4.059168144E0
1.637019067E1,5.472249793E-1,5.950886786E-2,3.525275792E0,3.567991857E0
1.638015967E1,6.254037143E-1,9.178286701E-2,3.079339644E0,3.143546810E0
1.639012867E1,4.853416302E-1,-6.320547760E-2,2.557826480E0,2.604232657E0
1.640009767E1,5.542147043E-1,-1.789312309E-1,2.093148252E0,2.172657343E0
1.641006767E1,6.566674608E-1,-2.290833843E-1,1.585629814E0,1.731448313E0
1.642003667E1,7.057598063E-1,-3.401313651E-1,1.064808961E0,1.321969883E0
1.643000567E1,6.190929607E-1,-3.790235353E-1,5.149069798E-1,8.899798492E-1
1.643997467E1,4.770792221E-1,-4.289371222E-1,-1.513306189E-1,6.591605231E-1
1.644994467E1,5.195452836E-1,-5.697620487E-1,-6.692898452E-1,1.021031337E0
1.645991367E1,9.655457506E-1,-7.819066340E-1,-1.030455984E0,1.614154923E0
1.646988267E1,1.061705697E0,-7.789380026E-1,-1.431357461E0,1.944928683E0
1.647985267E1,1.031996944E0,-7.550129503E-1,-1.879271722E0,2.273042994E0
1.648982167E1,8.973061126E-1,-7.228292906E-1,-2.173118282E0,2.459691751E0
1.649979067E1,5.993876977E-1,-6.174630493E-1,-2.372275032E0,2.523532258E0
1.650975967E1,2.140380599E-1,-5.194683927E-1,-2.526962537E0,2.588667489E0
1.651972967E1,-1.626263431E-1,-4.726052982E-1,-2.677814269E0,2.724058067E0
1.652969867E1,-4.281869975E-1,-4.280150163E-1,-2.720860301E0,2.787404122E0
1.653966767E1,-4.899268705E-1,-3.374860847E-1,-2.589610775E0,2.657067775E0
1.654963667E1,-3.788398596E-1,-2.605554378E-1,-2.213099788E0,2.260358257E0
1.655960667E1,-2.022731696E-1,-1.132377630E-1,-1.690409580E0,1.706230282E0
1.656957567E1,7.079684459E-2,-2.514185786E-2,-1.103343281E0,1.105898143E0
1.657954467E1,3.541737458E-1,2.727141380E-2,-6.017205906E-1,6.987491978E-1
1.658951367E1,5.469556419E-1,4.373658836E-2,-1.967833650E-1,5.829211405E-1
1.659948367E1,5.955845956E-1,2.117335260E-2,1.062450778E-1,6.053571986E-1
1.660945267E1,6.107695223E-1,-3.940029323E-2,2.625674647E-1,6.659830823E-1
1.661942167E1,7.261856655E-1,-2.164873123E-1,2.639819062E-1,8.024330651E-1
1.662939167E1,8.523177085E-1,-3.503330022E-1,1.845977676E-1,9.398164845E-1
1.663936067E1,9.224530868E-1,-2.966058612E-1,-8.803567886E-3,9.690057983E-1
1.664932967E1,9.495891376E-1,-2.314912677E-1,2.142946064E-2,9.776333459E-1
1.665929867E1,7.650179748E-1,-1.586975259E-1,1.922962117E-1,8.046211777E-1
1.666926867E1,5.585111287E-1,-9.963772416E-2,2.453830826E-1,6.181223295E-1
1.667923767E1,3.713883872E-1,-8.842393398E-2,2.386172694E-1,4.502069830E-1
1.668920667E1,2.262566940E-1,-1.089365512E-1,1.907408524E-1,3.153432044E-1
1.669917567E1,1.546550533E-1,-1.431047559E-1,2.205119509E-1,3.049961920E-1
1.670914567E1,1.055371262E-1,-1.794083637E-1,2.976612836E-1,3.632185096E-1
1.671911467E1,1.083211318E-1,-1.967933053E-1,4.481861562E-1,5.013301339E-1
1.672908367E1,1.568098985E-1,-1.953759402E-1,7.182836652E-1,7.607184275E-1
1.673905267E1,3.520705023E-1,-2.087409210E-1,1.035410330E0,1.113373685E0
1.674902267E1,6.863036348E-1,-1.702902156E-1,1.419675894E0,1.586029975E0
1.675899167E1,9.936458610E-1,-1.299596304E-1,1.556014836E0,1.850784637E0
1.676896033E1,1.105029033E0,-9.166504562E-2,1.574303173E0,1.925596563E0
1.677893033E1,9.505746858E-1,-1.590097672E-1,1.539416930E0,1.816227085E0
1.678889933E1,6.760176516E-1,-2.756593806E-1,1.435289714E0,1.610293303E0
1.679886833E1,4.948560002E-1,-2.874087757E-1,1.182837347E0,1.313997890E0
1.680883733E1,3.995788372E-1,-2.603513700E-1,9.569295859E-1,1.069186754E0
1.681880733E1,3.708508819E-1,-2.315123177E-1,7.362562519E-1,8.562719185E-1
1.682877633E1,2.881578040E-1,-2.350568998E-1,5.046930635E-1,6.268985201E-1
1.683874533E1,2.998104277E-1,-2.588293397E-1,3.142773163E-1,5.056175939E-1
1.684871433E1,3.376577005E-1,-2.461800581E-1,1.287784928E-1,4.372656446E-1
1.685868433E1,2.819945464E-1,-2.654770392E-1,-2.761639953E-2,3.882803730E-1
1.686865333E1,2.488990134E-1,-2.435838944E-1,-7.322409689E-2,3.558730122E-1
1.687862233E1,2.573727983E-1,-1.753053725E-1,-1.347292042E-1,3.393002938E-1
1.688859133E1,2.215118247E-1,-1.825874949E-1,-2.328156620E-1,3.696062963E-1
1.689856133E1,1.446457896E-1,-1.989368945E-1,-2.485364860E-1,3.496693829E-1
1.690853033E1,4.820824653E-2,-1.936632907E-1,-2.535212374E-1,3.226492260E-1
1.691849933E1,-5.093801916E-2,-2.311708403E-1,-1.539478326E-1,2.823731119E-1
1.692846933E1,-1.530157864E-1,-2.197436267E-1,-6.103557587E-2,2.746387334E-1
1.693843833E1,-3.312661090E-1,-2.006349260E-1,3.855186224E-2,3.892015604E-1
1.694840733E1,-6.169555110E-1,-1.807888913E-1,5.855518699E-2,6.455597847E-1
1.695837633E1,-9.926677680E-1,-6.054733336E-2,-2.797834218E-2,9.949060583E-1
1.696834633E1,-1.581846958E0,8.864963651E-2,-1.624648869E-1,1.592637246E0
1.697831533E1,-1.865210922E0,2.610349095E-1,-3.703018284E-1,1.919446392E0
1.698828433E1,-1.517815561E0,3.483683378E-1,-6.588432097E-1,1.690916601E0
1.699825333E1,-9.122062799E-1,2.945815551E-1,-9.153465271E-1,1.325427423E0
1.700822333E1,-5.404748073E-1,1.857344663E-1,-1.060206617E0,1.204428653E0
1.701819233E1,-3.679658657E-1,3.528911591E-2,-1.045889125E0,1.109291784E0
1.702816133E1,-3.116206339E-1,-7.434617758E-2,-8.867232370E-1,9.428217608E-1
1.703813133E1,-3.636979830E-1,-1.401308620E-1,-6.045243305E-1,7.192791861E-1
1.704810033E1,-3.987283596E-1,-1.177424580E-1,-2.209183323E-1,4.707998521E-1
1.705806933E1,-4.703932965E-1,-2.244453728E-2,6.197054565E-2,4.749883779E-1
1.706803833E1,-5.373787066E-1,1.344239795E-1,1.210209918E-1,5.670024348E-1
1.707800833E1,-6.282529163E-1,2.362421304E-1,-2.025656766E-1,7.011026490E-1
1.708797733E1,-6.647205386E-1,2.129345441E-1,-5.733773822E-1,9.033029042E-1
1.709794633E1,-6.716120669E-1,2.001455140E-1,-7.771294588E-1,1.046446937E0
1.710791533E1,-7.177161929E-1,2.156418049E-1,-8.028273869E-1,1.098248485E0
1.711788533E1,-6.531073835E-1,1.818425596E-1,-7.100437689E-1,9.817220200E-1
1.712785433E1,-5.303181937E-1,1.327160078E-1,-4.995089221E-1,7.405133953E-1
1.713782333E1,-4.044074678E-1,2.289769650E-3,-1.775074339E-1,4.416554451E-1
1.714779333E1,-2.598572803E-1,-1.622368455E-2,-3.701696813E-2,2.629815012E-1
1.715776233E1,-8.542577416E-2,1.666158253E-1,-1.412564510E-1,2.345459040E-1
1.716773133E1,-1.848839888E-1,3.977509975E-2,-2.185572267E-1,2.890180084E-1
1.717770033E1,-2.627788416E-1,-3.750930369E-2,-3.708426958E-1,4.560525984E-1
1.718767033E1,-2.042982066E-1,2.546462417E-2,-3.076284474E-1,3.701641068E-1
1.719763933E1,-1.728358009E-1,3.766542435E-2,-1.892299318E-1,2.590344869E-1
1.720760833E1,-1.113955978E-1,-2.092601538E-2,-1.637606299E-1,1.991592861E-1
1.721757733E1,-2.883203566E-2,-6.720263422E-2,-1.521410429E-1,1.688027763E-1
1.722754733E1,5.071787149E-2,-1.137324375E-1,-1.084260893E-1,1.651168879E-1
1.723751633E1,1.404542130E-1,-1.364348370E-1,-5.977491617E-2,2.047312661E-1
1.724748533E1,2.406877685E-1,-1.418557906E-1,8.226915479E-2,2.912419631E-1
1.725745433E1,3.269651896E-1,-1.404928046E-1,2.719504917E-1,4.478856252E-1
1.726742433E1,4.285687476E-1,-1.027560443E-1,3.951893324E-1,5.919498159E-1
1.727739333E1,5.044305235E-1,-6.223425508E-2,4.461729598E-1,6.763087798E-1
1.728736233E1,4.781341329E-1,-2.314678788E-2,4.234565270E-1,6.391114559E-1
1.729733233E1,3.839024520E-1,-1.361173332E-2,3.069197649E-1,4.916971771E-1
1.730730133E1,2.086891732E-1,1.593541682E-2,6.593203425E-2,2.194359625E-1
1.731727033E1,2.350843817E-2,7.972678542E-3,-1.621620011E-1,1.640509826E-1
1.732723933E1,-7.546738118E-2,2.861218035E-2,-2.749781799E-1,2.865780556E-1
1.733720933E1,-1.484456027E-1,8.067695796E-2,-3.768553877E-1,4.129949778E-1
1.734717833E1,-2.523710901E-1,8.185926497E-2,-3.720828903E-1,4.569877281E-1
1.735714733E1,-2.852339038E-1,4.904878378E-2,-2.534335291E-1,3.846982152E-1
1.736711633E1,-2.574856496E-1,1.980334997E-2,-1.912951684E-1,3.213796413E-1
1.737708633E1,-1.777191031E-1,1.858303607E-2,-2.307299602E-1,2.918316696E-1
1.738705533E1,-1.212858707E-1,1.701890588E-2,-2.809318149E-1,3.064679269E-1
1.739702433E1,-1.112997034E-1,1.645757318E-2,-2.323437917E-1,2.581513379E-1
1.740699333E1,-9.900768667E-2,-9.211703539E-3,-1.011118072E-1,1.418131696E-1
1.741696333E1,-7.477857918E-2,-3.635857165E-2,4.699699581E-2,9.551177546E-2
1.742693233E1,-1.535069525E-2,-2.670247972E-2,1.724408215E-1,1.751699266E-1
1.743690133E1,8.187037468E-2,-2.258194685E-2,2.815691614E-1,2.940984448E-1
1.744687133E1,1.656875798E-1,2.299125195E-2,2.883887690E-1,3.333902426E-1
1.745684033E1,2.417540082E-1,2.544883668E-2,2.695952332E-1,3.630072087E-1
1.746680933E1,2.718680459E-1,-6.301544309E-3,2.727644241E-1,3.851653864E-1
1.747677833E1,3.272218823E-1,-2.093654037E-2,3.625916898E-1,4.888611588E-1
1.748674833E1,3.075989190E-1,7.299079299E-3,6.570334965E-1,7.255090537E-1
1.749671733E1,1.711433244E-1,4.933295846E-3,8.479643834E-1,8.650768581E-1
1.750668633E1,6.844750643E-2,-2.061903656E-2,1.168816309E0,1.171000329E0
1.751665533E1,4.017037153E-2,5.449020267E-2,1.386490606E0,1.388142299E0
1.752662533E1,-1.194597852E-1,2.241278690E-1,1.120619465E0,1.149039567E0
1.753659433E1,-3.291166726E-1,2.809499413E-1,6.621714449E-1,7.910257114E-1
1.754656333E1,-6.530313697E-1,2.340166801E-1,4.020837843E-1,8.018011886E-1
1.755653233E1,-1.040203000E0,1.747054482E-1,2.188589430E-1,1.077238837E0
1.756650233E1,-1.467379818E0,1.507412195E-2,1.774746895E-1,1.478150204E0
1.757647133E1,-1.698692746E0,1.210081279E-2,2.657816792E-1,1.719402040E0
1.758644033E1,-1.672045230E0,1.992263317E-1,4.171044043E-1,1.734762942E0
1.759641033E1,-1.693074741E0,2.975484324E-1,5.385367477E-1,1.801404723E0
1.760637933E1,-1.596577556E0,2.895763385E-1,6.724865180E-1,1.756460209E0
1.761634833E1,-1.406668178E0,2.760552371E-1,7.402610099E-1,1.613353098E0
1.762631733E1,-1.260528132E0,1.681916499E-1,7.264484248E-1,1.464563729E0
1.763628733E1,-1.038053856E0,7.275222659E-2,6.867683423E-1,1.246795673E0
1.764625633E1,-8.023718888E-1,5.036616147E-2,6.596641588E-1,1.039949134E0
1.765622533E1,-7.315650308E-1,-4.888915479E-2,5.787825483E-1,9.341128315E-1
1.766619433E1,-6.894136226E-1,-7.254231155E-2,5.495654735E-1,8.846331102E-1
1.767616433E1,-5.806513184E-1,-1.128916079E-1,6.176352498E-1,8.552039350E-1
1.768613333E1,-4.191863054E-1,-8.724572003E-2,6.351980929E-1,7.660323698E-1
1.769610233E1,-1.986632448E-1,-4.955807626E-2,6.821303308E-1,7.121972170E-1
1.770607133E1,6.996515125E-2,-1.035576975E-1,5.348645501E-1,5.492717051E-1
1.771604133E1,2.561419594E-1,-2.515589118E-1,2.769147778E-1,4.534009083E-1
1.772601033E1,3.750237474E-1,-4.191740263E-1,-1.265027565E-1,5.765003233E-1
1.773597933E1,5.844944009E-1,-5.853051174E-1,-6.432825994E-1,1.047868450E0
1.774594933E1,7.482836822E-1,-7.973666722E-1,-1.187722111E0,1.614436711E0
1.775591833E1,9.534738815E-1,-9.400510132E-1,-1.384468639E0,1.926022264E0
1.776588733E1,1.206758014E0,-9.282969403E-1,-9.656863030E-1,1.802928215E0
1.777585633E1,1.410879635E0,-8.479006487E-1,1.241029861E-1,1.650732687E0
1.778582633E1,1.818035586E0,-6.227378225E-1,1.256267851E0,2.295923497E0
1.779579533E1,2.234162921E0,-3.325323236E-1,1.942877149E0,2.979401504E0
1.780576433E1,2.454695045E0,-3.100252211E-2,2.149805433E0,3.263150674E0
1.781573333E1,2.489401193E0,5.270972550E-2,1.896566616E0,3.129993857E0
1.782570333E1,2.277804784E0,-1.835324049E-1,1.448518454E0,2.705602427E0
1.783567233E1,1.899603952E0,-5.692217660E-1,9.731526858E-1,2.208966895E0
1.784564133E1,1.516733534E0,-9.192296630E-1,5.265902648E-1,1.850070565E0
1.785561133E1,8.997259828E-1,-8.330709404E-1,-8.575877309E-2,1.229173952E0
1.786558033E1,-6.557184577E-2,-3.747907358E-1,-8.279949725E-1,9.112318240E-1
1.787554933E1,-7.067830691E-1,-1.161034834E-1,-1.613842045E0,1.765646757E0
1.788551833E1,-9.104103076E-1,-7.795975685E-2,-2.122446311E0,2.310779738E0
1.789548833E1,-7.656864578E-1,-1.492513490E-1,-2.378416947E0,2.503081879E0
1.790545733E1,-6.762190881E-1,-2.135274518E-1,-2.393222097E0,2.496072562E0
1.791542633E1,-7.886066660E-1,-2.769019139E-1,-2.292154144E0,2.439783958E0
1.792539533E1,-9.554139876E-1,-2.641158074E-1,-2.147196406E0,2.364957812E0
1.793536533E1,-1.141528815E0,-1.726033741E-1,-1.894099676E0,2.218218552E0
1.794533433E1,-1.151298928E0,-3.078734457E-2,-1.607576169E0,1.977558652E0
1.795530333E1,-1.037863821E0,-6.596243978E-3,-1.509982193E0,1.832280285E0
1.796527233E1,-9.170053822E-1,3.034704924E-4,-1.551694329E0,1.802402356E0
1.797524233E1,-8.336895758E-1,1.711947799E-2,-1.714895965E0,1.906882156E0
1.798521133E1,-6.078467184E-1,-6.758913517E-2,-1.872344087E0,1.969700054E0
1.799518033E1,-3.420928136E-1,-1.819548261E-1,-1.898914858E0,1.938043521E0
1.800515033E1,-1.161759889E-1,-2.846231622E-1,-1.832943794E0,1.858545172E0
1.801511933E1,1.263290942E-1,-3.204677635E-1,-1.806379162E0,1.838930207E0
1.802508833E1,2.823032793E-1,-3.474760526E-1,-2.007678039E0,2.056989513E0
1.803505733E1,2.796296400E-1,-4.135817492E-1,-2.125966043E0,2.183798116E0
1.804502733E1,3.748752281E-1,-4.200031614E-1,-2.306894682E0,2.374594106E0
1.805499633E1,5.406844300E-1,-4.654559076E-1,-2.776144848E0,2.866351178E0
1.806496533E1,7.336057091E-1,-6.702248150E-1,-3.176536156E0,3.328326996E0
1.807493433E1,9.033211434E-1,-1.006537948E0,-3.139762140E0,3.418656757E0
1.808490433E1,1.156616094E0,-1.271230876E0,-2.777159632E0,3.265946165E0
1.809487333E1,1.516958944E0,-1.369414397E0,-2.186468060E0,2.992841928E0
1.810484233E1,1.797916048E0,-1.325057420E0,-1.587582200E0,2.740200088E0
1.811481133E1,1.813353429E0,-1.299587533E0,-1.372043306E0,2.619099319E0
1.812478133E1,1.716211296E0,-1.349776524E0,-1.153899477E0,2.469567144E0
1.813475033E1,1.663949760E0,-1.383730136E0,-9.611822659E-1,2.367975768E0
1.814471933E1,1.661081847E0,-1.408466197E0,-8.601102197E-1,2.341529312E0
1.815468933E1,1.736502011E0,-1.381933871E0,-8.106901377E-1,2.362710088E0
1.816465833E1,1.699131579E0,-1.307619268E0,-6.971500736E-1,2.254536427E0
1.817462733E1,1.510244002E0,-1.177858443E0,-7.022962081E-1,2.039952799E0
1.818459633E1,1.168374844E0,-1.262257154E0,-5.806454712E-1,1.815362791E0
1.819456633E1,8.203729807E-1,-1.307846140E0,-2.614670187E-1,1.565834715E0
1.820453533E1,6.128184597E-1,-1.183125615E0,2.299949652E-1,1.352120693E0
1.821450433E1,5.396314926E-1,-1.022050611E0,1.018170399E0,1.540279378E0
1.822447333E1,4.344909538E-1,-6.873331833E-1,2.125878627E0,2.276086384E0
1.823444333E1,4.972907808E-1,-1.859742022E-1,3.797016953E0,3.833956477E0
1.824441233E1,7.446361890E-1,2.741934836E-1,4.284297593E0,4.357163181E0
1.825438133E1,9.434616941E-1,3.213846070E-1,4.100395060E0,4.219792374E0
1.826435033E1,1.269855026E0,3.192559281E-1,4.102831594E0,4.306702129E0
1.827432033E1,1.565465983E0,3.107874057E-1,4.041295497E0,4.345036461E0
1.828428933E1,1.695617987E0,3.410815376E-1,3.536310073E0,3.936616047E0
1.829425833E1,1.546580062E0,3.889559081E-1,2.804940923E0,3.226591107E0
1.830422833E1,8.900140500E-1,4.548399952E-1,2.026709265E0,2.259768765E0
1.831419733E1,4.975884041E-1,3.714858896E-1,1.248157178E0,1.394091937E0
1.832416633E1,3.802347860E-1,2.787437868E-1,6.620673645E-1,8.127790513E-1
1.833413533E1,2.979638770E-1,1.694230735E-1,4.774514705E-1,5.877470175E-1
1.834410533E1,1.945672703E-1,7.371701717E-2,6.546337992E-1,6.869032190E-1
1.835407433E1,-8.330235779E-3,8.669783592E-2,9.396510637E-1,9.436789862E-1
1.836404333E1,2.635044810E-1,-2.248956084E-2,1.132430840E0,1.162901543E0
1.837401233E1,6.429525241E-1,-9.793852329E-2,1.275950748E0,1.432141828E0
1.838398233E1,9.461139911E-1,-7.451399267E-2,1.430821856E0,1.716955213E0
1.839395133E1,1.129111668E0,-2.582422793E-2,1.459651553E0,1.845573815E0
1.840392033E1,1.107203613E0,1.034963018E-1,1.370085658E0,1.764580980E0
1.841388933E1,8.146712145E-1,1.172401822E-1,8.318213904E-1,1.170197109E0
1.842385933E1,4.445645370E-1,-1.044330257E-1,1.527526617E-1,4.815363538E-1
1.843382833E1,1.697625044E-1,-2.292453521E-1,-3.888527048E-1,4.822646217E-1
1.844379733E1,6.441614360E-2,-2.407497489E-1,-7.543329191E-1,7.944356702E-1
1.845376633E1,7.918460235E-2,-2.573230970E-1,-9.735736853E-1,1.010114399E0
1.846373633E1,9.089730620E-2,-2.178888899E-1,-1.071934378E0,1.097625254E0
1.847370533E1,9.566936508E-2,-2.149769765E-1,-9.891535914E-1,1.016755898E0
1.848367433E1,1.213536984E-1,-2.747448760E-1,-7.608022785E-1,8.179435029E-1
1.849364433E1,2.383523905E-1,-2.661670107E-1,-5.438553751E-1,6.507191473E-1
1.850361333E1,4.161991091E-1,-2.152032638E-1,-2.856873554E-1,5.487726380E-1
1.851358233E1,5.325223017E-1,-2.369806337E-1,-1.475416231E-1,6.012556470E-1
1.852355133E1,6.940270758E-1,-2.379723215E-1,-5.003462434E-2,7.353964042E-1
